Date,Open,High,Low,Close,Adj Close,Volume
2018-03-28,172.250000,172.929993,168.550003,170.350006,169.404556,5166600
2018-03-29,171.720001,176.660004,170.820007,175.160004,174.187866,3719200
2018-04-02,174.639999,175.770004,169.039993,171.600006,170.647629,4222400
2018-04-03,172.360001,172.889999,169.809998,172.470001,171.512787,3612600
2018-04-04,169.179993,174.009995,167.940002,173.690002,172.726013,4628300
2018-04-05,175.130005,177.440002,174.539993,175.800003,174.824310,3434100
2018-04-06,173.369995,175.149994,168.960007,169.699997,168.998474,5005500
2018-04-09,171.270004,174.089996,170.139999,170.339996,169.635834,3910700
2018-04-10,173.139999,175.449997,172.020004,174.720001,173.997742,3149900
2018-04-11,173.699997,175.600006,172.119995,172.360001,171.647476,2783000
2018-04-12,173.330002,176.479996,173.160004,174.800003,174.077423,3065600
2018-04-13,176.000000,176.100006,172.699997,174.270004,173.549591,3059600
2018-04-16,175.619995,176.100006,172.970001,173.869995,173.151245,4668200
2018-04-17,175.770004,179.190002,174.669998,178.339996,177.602768,4210200
2018-04-18,178.500000,179.800003,177.070007,179.460007,178.718124,3150600
2018-04-19,179.080002,179.570007,178.259995,179.009995,178.269974,3560400
2018-04-20,178.529999,179.490005,176.500000,177.080002,176.347977,4233000
2018-04-23,178.160004,178.350006,174.699997,175.429993,174.704788,4355000
2018-04-24,176.679993,177.550003,171.190002,173.240005,172.523849,5369000
2018-04-25,173.369995,173.869995,170.649994,172.470001,171.757034,3396200
2018-04-26,174.520004,179.630005,174.220001,178.160004,177.423523,4784400
2018-04-27,178.539993,179.000000,175.179993,175.940002,175.212692,3781000
2018-04-30,177.490005,180.000000,177.100006,178.270004,177.533051,4323900
2018-05-01,178.270004,180.360001,176.910004,180.250000,179.504868,4828300
2018-05-02,186.199997,188.250000,183.119995,185.820007,185.051849,10133100
2018-05-03,184.600006,187.889999,183.940002,186.479996,185.709122,5785700
2018-05-04,185.789993,188.789993,185.110001,188.169998,187.392120,3593600
2018-05-07,188.300003,189.520004,187.630005,189.100006,188.318298,4077300
2018-05-08,188.889999,190.660004,188.020004,190.529999,189.742386,3396400
2018-05-09,190.509995,191.679993,189.000000,190.630005,189.841965,2933900
2018-05-10,191.039993,193.720001,190.940002,193.050003,192.251953,2821200
2018-05-11,193.000000,194.089996,192.039993,193.350006,192.550735,3301700
2018-05-14,193.500000,194.720001,191.589996,192.119995,191.325806,2877200
2018-05-15,191.009995,192.199997,190.149994,192.000000,191.206299,2747500
2018-05-16,192.690002,192.910004,191.440002,192.380005,191.584732,2109300
2018-05-17,192.050003,192.440002,190.589996,191.199997,190.409607,2378300
2018-05-18,191.619995,192.089996,190.389999,190.399994,189.612915,4208500
2018-05-21,191.500000,192.830002,190.009995,191.199997,190.409607,2632600
2018-05-22,191.179993,192.639999,190.839996,191.619995,190.827850,2620200
2018-05-23,190.740005,193.000000,190.300003,192.990005,192.192215,2447700
2018-05-24,192.910004,193.399994,190.000000,191.910004,191.116653,2912900
2018-05-25,191.750000,191.889999,189.720001,191.169998,190.379715,2459600
2018-05-29,190.250000,190.490005,186.600006,189.529999,188.746506,4545000
2018-05-30,190.429993,191.929993,189.899994,191.759995,190.967285,2764200
2018-05-31,191.889999,192.440002,189.820007,190.119995,189.334076,4641400
2018-06-01,192.029999,195.369995,191.899994,195.369995,194.562363,4194900
2018-06-04,195.940002,198.110001,195.229996,197.729996,196.912613,3917200
2018-06-05,198.110001,199.710007,197.830002,199.360001,198.535873,2655500
2018-06-06,199.860001,203.289993,199.770004,203.210007,202.369949,3233100
2018-06-07,203.380005,204.000000,198.300003,199.539993,198.715118,4084100
2018-06-08,199.199997,200.529999,199.000000,200.039993,199.213058,2296700
2018-06-11,200.610001,201.000000,198.259995,198.490005,197.669464,2616900
2018-06-12,199.119995,200.149994,198.190002,200.130005,199.302689,2660500
2018-06-13,200.630005,201.619995,199.210007,199.410004,198.585678,2686100
2018-06-14,200.669998,201.389999,199.050003,199.309998,198.486084,2846900
2018-06-15,198.550003,199.669998,197.570007,199.529999,198.705185,4162100
2018-06-18,197.639999,201.449997,197.410004,201.130005,200.298569,2081300
2018-06-19,198.460007,199.929993,197.270004,199.690002,198.864517,2666200
2018-06-20,200.500000,203.460007,200.250000,201.539993,200.706848,3898600
2018-06-21,202.410004,203.679993,199.979996,200.779999,199.949997,2678200
2018-06-22,201.570007,201.869995,199.610001,201.479996,200.647095,2993600
2018-06-25,200.389999,200.440002,193.710007,194.979996,194.173965,4780600
2018-06-26,196.179993,198.660004,195.759995,196.460007,195.647873,4271200
2018-06-27,197.460007,198.199997,193.160004,193.179993,192.381409,3233000
2018-06-28,193.460007,197.750000,193.210007,197.100006,196.285217,2621100
2018-06-29,198.199997,198.309998,196.179993,196.520004,195.707611,3006900
2018-07-02,195.740005,197.970001,194.750000,197.669998,196.852859,3018300
2018-07-03,198.330002,198.580002,196.139999,196.289993,195.478546,1567400
2018-07-05,198.000000,198.960007,197.149994,198.869995,198.047882,3101900
2018-07-06,198.110001,200.259995,197.479996,199.520004,198.945313,2050300
2018-07-09,200.800003,201.589996,199.250000,200.929993,200.351242,2377300
2018-07-10,201.339996,202.750000,200.119995,201.520004,200.939560,2265100
2018-07-11,200.470001,204.149994,200.250000,203.839996,203.252853,2827900
2018-07-12,205.000000,209.190002,204.750000,207.779999,207.181519,3970800
2018-07-13,207.100006,207.529999,203.440002,205.910004,205.316910,2590800
2018-07-16,205.619995,206.000000,203.759995,204.080002,203.492172,2955000
2018-07-17,203.000000,206.699997,201.630005,206.369995,205.775574,2919000
2018-07-18,206.649994,208.380005,205.380005,208.360001,207.759842,3595400
2018-07-19,208.360001,208.710007,205.759995,206.059998,205.466461,2264600
2018-07-20,206.190002,207.350006,206.179993,206.710007,206.114609,2801000
2018-07-23,206.699997,207.960007,205.649994,207.839996,207.241348,2717900
2018-07-24,208.740005,210.399994,208.309998,209.580002,208.976334,3509100
2018-07-25,210.000000,214.279999,209.649994,214.160004,213.543152,4967900
2018-07-26,210.149994,211.800003,204.559998,207.369995,206.772690,7279900
2018-07-27,211.690002,211.750000,201.220001,202.940002,202.355469,4913000
2018-07-30,202.949997,203.330002,196.199997,197.869995,197.300049,5939300
2018-07-31,199.020004,200.619995,196.229996,198.000000,197.429688,4416600
2018-08-01,199.270004,201.360001,198.350006,201.199997,200.620468,4614200
2018-08-02,199.089996,202.190002,197.869995,202.009995,201.428131,3615000
2018-08-03,202.009995,202.429993,198.279999,201.199997,200.620468,2722800
2018-08-06,201.000000,202.460007,200.509995,201.539993,200.959473,3061300
2018-08-07,202.500000,203.149994,201.960007,202.619995,202.036377,2422200
2018-08-08,202.419998,203.580002,202.080002,202.860001,202.275696,2697900
2018-08-09,203.190002,204.660004,202.649994,203.600006,203.013565,2444900
2018-08-10,202.970001,203.910004,202.160004,202.649994,202.066284,2567000
2018-08-13,202.649994,204.339996,201.889999,202.309998,201.727264,1908000
2018-08-14,202.809998,204.050003,201.389999,203.880005,203.292755,2076600
2018-08-15,202.649994,203.050003,199.500000,200.240005,199.663239,2955700
2018-08-16,201.940002,204.229996,200.820007,203.600006,203.013565,2894000
2018-08-17,203.860001,204.600006,202.009995,203.210007,202.624680,2308900
2018-08-20,203.470001,204.979996,202.360001,204.750000,204.160248,2469300
2018-08-21,205.000000,205.929993,202.630005,203.089996,202.505020,1979600
2018-08-22,202.500000,205.220001,202.250000,204.309998,203.721512,1905300
2018-08-23,204.490005,205.960007,204.179993,205.220001,204.628891,2247600
2018-08-24,206.000000,209.500000,205.570007,209.399994,208.796844,2722600
2018-08-27,210.179993,211.750000,210.179993,211.529999,210.920715,2550200
2018-08-28,211.699997,213.029999,210.940002,212.630005,212.017548,2240200
2018-08-29,212.500000,215.860001,212.449997,214.570007,213.951965,3172100
2018-08-30,214.250000,215.279999,212.830002,213.800003,213.184189,3083000
2018-08-31,213.580002,215.800003,213.500000,215.559998,214.939117,3020000
2018-09-04,215.679993,217.350006,214.679993,216.820007,216.195480,3776500
2018-09-05,215.759995,215.770004,210.309998,211.160004,210.551788,3869500
2018-09-06,211.440002,213.270004,210.470001,212.770004,212.157150,3032800
2018-09-07,211.020004,213.240005,209.699997,211.089996,210.481979,3298500
2018-09-10,212.660004,213.479996,211.380005,211.669998,211.060318,3326300
2018-09-11,210.520004,213.559998,210.100006,213.449997,212.835175,2728500
2018-09-12,213.050003,214.460007,211.860001,214.029999,213.413513,2291300
2018-09-13,214.770004,218.690002,214.369995,217.220001,216.594330,3898000
2018-09-14,218.000000,218.820007,216.419998,217.960007,217.332199,2638000
2018-09-17,219.970001,219.979996,216.110001,216.470001,215.846497,2500900
2018-09-18,217.460007,220.960007,217.300003,220.050003,219.416183,2851000
2018-09-19,220.630005,221.410004,217.160004,218.190002,217.561539,2883000
2018-09-20,219.979996,221.919998,218.899994,221.389999,220.752304,3108500
2018-09-21,222.139999,223.369995,220.889999,221.899994,221.260849,7177800
2018-09-24,220.410004,222.139999,218.210007,221.350006,220.712433,2520000
2018-09-25,221.919998,223.039993,221.220001,222.119995,221.480209,2181300
2018-09-26,222.619995,224.360001,221.699997,222.259995,221.619812,2963600
2018-09-27,222.690002,223.610001,222.059998,222.309998,221.669662,2645200
2018-09-28,222.130005,223.690002,221.050003,222.610001,221.968796,2955000
2018-10-01,224.839996,225.350006,223.089996,223.770004,223.125458,2955500
2018-10-02,223.500000,223.729996,221.009995,222.369995,221.729477,3060700
2018-10-03,223.779999,224.330002,222.550003,223.130005,222.487320,2662400
2018-10-04,222.070007,222.149994,214.589996,216.149994,215.527405,5664900
2018-10-05,216.449997,217.190002,211.850006,213.259995,212.891968,4268300
2018-10-08,211.699997,211.800003,203.250000,208.259995,207.900589,5611000
2018-10-09,208.059998,210.990005,206.690002,209.759995,209.398010,5659400
2018-10-10,209.330002,209.330002,196.009995,196.690002,196.350571,8455000
2018-10-11,194.649994,199.729996,192.910004,194.509995,194.174316,9185200
2018-10-12,200.570007,204.839996,199.539993,204.220001,203.867569,6160300
2018-10-15,203.720001,203.800003,199.529999,200.320007,199.974304,3969200
2018-10-16,202.679993,208.119995,202.529999,207.779999,207.421432,4694900
2018-10-17,207.630005,208.000000,204.690002,207.380005,207.022125,4431200
2018-10-18,206.970001,207.220001,202.259995,203.619995,203.268600,6264500
2018-10-19,203.869995,207.440002,203.000000,203.059998,202.709564,4832500
2018-10-22,203.720001,206.259995,201.880005,204.500000,204.147095,4045100
2018-10-23,199.490005,203.729996,196.600006,202.429993,202.080658,5076800
2018-10-24,202.639999,203.470001,195.380005,195.690002,195.352295,4415900
2018-10-25,197.000000,205.100006,195.710007,204.199997,203.847595,4940700
2018-10-26,199.199997,202.410004,195.729996,197.490005,197.149185,6523600
2018-10-29,200.350006,202.339996,187.630005,191.039993,190.710312,6623800
2018-10-30,192.580002,193.630005,183.750000,187.729996,187.406021,9239200
2018-10-31,193.250000,199.960007,193.250000,197.669998,197.328873,7683500
2018-11-01,198.889999,200.000000,195.009995,199.710007,199.365356,4439000
2018-11-02,198.919998,200.990005,195.250000,197.720001,197.378784,4261500
2018-11-05,198.199997,199.130005,194.289993,197.979996,197.638336,3110800
2018-11-06,198.500000,200.669998,197.529999,199.149994,198.806320,2916000
2018-11-07,202.190002,208.380005,201.740005,208.240005,207.880646,4922800
2018-11-08,207.360001,208.860001,206.000000,208.860001,208.499557,3922200
2018-11-09,207.380005,207.979996,203.419998,205.619995,205.265152,3229700
2018-11-12,204.619995,205.250000,198.729996,199.139999,198.796341,3507300
2018-11-13,199.779999,202.250000,197.550003,198.169998,197.828003,2852000
2018-11-14,200.559998,202.229996,195.610001,197.580002,197.239029,3218600
2018-11-15,197.020004,201.149994,194.330002,200.710007,200.363632,3424600
2018-11-16,199.000000,200.910004,197.449997,199.039993,198.696503,2939500
