Date,Open,High,Low,Close,Adj Close,Volume
2018-03-28,85.889999,86.750000,84.300003,85.660004,85.660004,234900
2018-03-29,85.839996,87.000000,85.059998,86.040001,86.040001,297300
2018-04-02,86.080002,86.739998,84.330002,85.059998,85.059998,74000
2018-04-03,85.430000,87.879997,84.290001,87.330002,87.330002,227900
2018-04-04,86.000000,87.830002,86.000000,87.250000,87.250000,151400
2018-04-05,87.849998,88.680000,86.930000,87.879997,87.879997,413600
2018-04-06,87.800003,89.589996,87.110001,87.389999,87.389999,120500
2018-04-09,87.559998,89.480003,87.559998,88.879997,88.879997,141600
2018-04-10,89.800003,91.959999,89.610001,90.580002,90.580002,765100
2018-04-11,90.750000,91.430000,88.199997,88.290001,88.290001,372700
2018-04-12,89.639999,92.550003,89.080002,91.809998,91.809998,178800
2018-04-13,92.629997,92.629997,90.449997,91.269997,91.269997,196800
2018-04-16,92.629997,92.629997,89.849998,90.910004,90.910004,403300
2018-04-17,91.110001,92.209999,90.000000,90.370003,90.370003,135100
2018-04-18,91.500000,93.160004,91.000000,92.510002,92.510002,241100
2018-04-19,92.349998,92.389999,89.010002,90.190002,90.190002,247000
2018-04-20,90.160004,90.160004,89.000000,89.269997,89.269997,115900
2018-04-23,89.320000,90.559998,87.000000,87.930000,87.930000,124000
2018-04-24,88.599998,89.029999,87.500000,87.839996,87.839996,133700
2018-04-25,87.790001,87.790001,83.660004,84.019997,84.019997,166900
2018-04-26,83.260002,84.370003,82.849998,83.760002,83.760002,208500
2018-04-27,84.050003,84.870003,81.019997,81.339996,81.339996,259800
2018-04-30,81.589996,83.669998,81.040001,82.540001,82.540001,184100
2018-05-01,82.519997,84.820000,82.129997,84.570000,84.570000,106400
2018-05-02,84.050003,87.059998,84.050003,85.360001,85.360001,229200
2018-05-03,85.120003,85.830002,84.150002,85.480003,85.480003,166100
2018-05-04,88.519997,94.180000,87.839996,93.760002,93.760002,506900
2018-05-07,94.489998,98.360001,94.489998,97.089996,97.089996,331300
2018-05-08,96.339996,97.790001,95.019997,97.230003,97.230003,398600
2018-05-09,97.559998,102.510002,97.309998,101.760002,101.760002,403900
2018-05-10,100.779999,101.199997,97.980003,98.199997,98.199997,177200
2018-05-11,97.769997,98.300003,97.169998,97.849998,97.849998,105500
