Date,Open,High,Low,Close,Adj Close,Volume
2018-03-28,86.260002,88.239998,86.190002,87.769997,85.784622,11576300
2018-03-29,87.900002,89.339996,87.769997,88.970001,86.957481,9274600
2018-04-02,88.000000,88.239998,84.839996,85.550003,83.614845,19128900
2018-04-03,86.250000,86.949997,85.550003,86.800003,84.836563,9695500
2018-04-04,85.599998,87.500000,85.440002,87.220001,85.247070,6536600
2018-04-05,87.599998,88.349998,87.050003,87.809998,85.823715,6380900
2018-04-06,86.830002,87.900002,86.129997,86.690002,84.729057,6350000
2018-04-09,86.849998,87.449997,86.239998,86.279999,84.328331,8368100
2018-04-10,86.839996,87.099998,85.660004,86.449997,84.494484,9127400
2018-04-11,86.000000,86.860001,85.800003,85.910004,83.966705,6279000
2018-04-12,86.190002,86.830002,85.410004,85.430000,83.497559,6856300
2018-04-13,85.889999,86.269997,85.190002,86.019997,84.074203,7559200
2018-04-16,86.199997,87.650002,86.120003,86.839996,84.875664,7020700
2018-04-17,87.480003,88.169998,87.410004,87.900002,85.911682,6801900
2018-04-18,88.199997,88.559998,87.510002,87.570000,85.589149,5854000
2018-04-19,87.410004,88.040001,86.580002,87.889999,85.901917,6588300
2018-04-20,87.870003,88.379997,86.669998,86.980003,85.012497,8324900
2018-04-23,86.889999,87.080002,86.019997,86.099998,84.152397,7360500
2018-04-24,86.769997,86.910004,85.570000,86.529999,84.572670,8469700
2018-04-25,86.320000,87.699997,85.889999,87.169998,85.198196,6760400
2018-04-26,87.169998,88.320000,86.900002,87.940002,85.950775,5782500
2018-04-27,87.870003,87.900002,87.080002,87.290001,85.315483,5651100
2018-04-30,87.940002,89.660004,87.919998,88.459999,86.459023,8685900
2018-05-01,87.669998,88.010002,86.349998,87.410004,85.432770,6957700
2018-05-02,87.129997,87.250000,86.160004,86.339996,84.386963,6083000
2018-05-03,86.190002,86.290001,85.120003,86.230003,84.279457,6876100
2018-05-04,86.000000,88.099998,85.360001,87.529999,85.550056,6971500
2018-05-07,87.489998,87.500000,85.269997,85.470001,83.536652,10783600
2018-05-08,85.519997,85.849998,84.919998,85.739998,83.800545,6551400
2018-05-09,82.559998,83.680000,82.000000,83.059998,81.181168,32265200
2018-05-10,82.639999,83.769997,82.010002,82.690002,81.328697,15857600
2018-05-11,82.690002,83.519997,81.949997,83.379997,82.007339,9934800
2018-05-14,83.889999,84.790001,83.650002,84.389999,83.000702,9499200
2018-05-15,84.059998,84.879997,83.800003,84.519997,83.128563,9322900
2018-05-16,84.870003,86.129997,84.739998,86.129997,84.712059,13733600
2018-05-17,87.040001,87.589996,83.849998,84.489998,83.099060,29720700
2018-05-18,84.239998,84.440002,83.489998,83.639999,82.263054,12043100
2018-05-21,84.139999,84.540001,83.820000,84.510002,83.118736,10715700
2018-05-22,84.500000,84.809998,83.290001,83.370003,81.997505,8067300
2018-05-23,82.949997,83.019997,82.169998,83.010002,81.643425,9231000
2018-05-24,83.000000,83.000000,81.779999,82.849998,81.486061,8576200
2018-05-25,82.849998,83.339996,82.320000,82.459999,81.102478,5913500
2018-05-29,81.959999,82.519997,81.809998,82.400002,81.043465,8428200
2018-05-30,82.449997,84.230003,82.260002,84.120003,82.735153,9314100
2018-05-31,83.940002,84.309998,82.510002,82.540001,81.181160,11468700
2018-06-01,83.040001,83.419998,82.849998,82.989998,81.623749,5237900
2018-06-04,83.500000,85.519997,83.300003,85.419998,84.013756,10922000
2018-06-05,85.449997,85.470001,84.250000,84.620003,83.226921,8281400
2018-06-06,84.949997,85.150002,84.349998,84.559998,83.167900,7362800
2018-06-07,84.779999,85.760002,84.690002,84.949997,83.551491,7705700
2018-06-08,84.779999,85.190002,84.139999,84.360001,82.971207,7602400
2018-06-11,84.410004,84.540001,83.790001,84.300003,82.912186,6252300
2018-06-12,84.320000,84.589996,83.470001,84.099998,82.715485,8061700
2018-06-13,83.889999,84.370003,83.849998,84.089996,82.705643,6358400
2018-06-14,84.220001,84.809998,83.669998,83.790001,82.410583,7517400
2018-06-15,83.500000,83.989998,83.059998,83.699997,82.322067,12503000
2018-06-18,83.050003,83.570000,82.820000,83.000000,81.633591,8502300
2018-06-19,82.599998,83.620003,82.370003,83.610001,82.233543,9352500
2018-06-20,83.709999,83.820000,83.160004,83.610001,82.233543,7966600
2018-06-21,83.400002,84.550003,82.900002,84.209999,82.823669,8092000
2018-06-22,84.459999,84.849998,84.099998,84.820000,83.423637,10813000
2018-06-25,84.589996,86.599998,84.480003,86.470001,85.046471,15939500
2018-06-26,86.529999,87.050003,85.760002,85.980003,84.564529,10126200
2018-06-27,85.900002,87.489998,85.550003,86.889999,85.459549,10299700
2018-06-28,86.849998,87.290001,85.690002,85.860001,84.446510,8467000
2018-06-29,85.900002,86.199997,85.519997,85.650002,84.239967,8255600
2018-07-02,85.650002,85.940002,83.400002,84.000000,82.617134,8125100
2018-07-03,84.089996,85.050003,84.089996,84.440002,83.049889,4396200
2018-07-05,84.940002,85.580002,84.269997,84.570000,83.177742,5367500
2018-07-06,84.199997,84.870003,83.820000,84.510002,83.118736,5613700
2018-07-09,85.000000,86.470001,84.769997,85.930000,84.515358,6575400
2018-07-10,85.930000,87.330002,85.879997,87.209999,85.774284,6048400
2018-07-11,87.059998,87.150002,86.389999,86.529999,85.105476,5595900
2018-07-12,86.940002,87.410004,86.220001,86.519997,85.095642,4888600
2018-07-13,86.519997,87.989998,86.500000,87.699997,86.256218,6388600
2018-07-16,87.620003,87.720001,86.830002,87.639999,86.197205,4447200
2018-07-17,87.400002,88.699997,87.400002,88.190002,86.738152,5911500
2018-07-18,88.330002,89.190002,87.940002,88.070000,86.620125,5045500
2018-07-19,87.860001,88.480003,87.410004,87.720001,86.275887,4883100
2018-07-20,87.400002,88.169998,87.199997,88.059998,86.610291,4815100
2018-07-23,87.650002,88.150002,87.379997,87.629997,86.187370,4150000
2018-07-24,88.120003,88.500000,87.610001,87.959999,86.511940,5589500
2018-07-25,87.269997,88.019997,87.110001,87.900002,86.452919,5809100
2018-07-26,88.500000,89.430000,88.180000,88.230003,86.777496,6548300
2018-07-27,88.639999,88.879997,88.029999,88.129997,86.679138,4679400
2018-07-30,88.000000,88.940002,87.889999,88.879997,87.416786,6010700
2018-07-31,89.000000,89.660004,88.800003,89.230003,87.761032,6708100
2018-08-01,88.860001,89.129997,87.879997,88.239998,86.787323,5050000
2018-08-02,87.940002,88.839996,87.620003,88.760002,87.298775,4306100
2018-08-03,89.190002,90.279999,89.000000,89.599998,88.124931,5747200
2018-08-06,89.309998,89.980003,89.129997,89.669998,88.193787,4651600
2018-08-07,89.830002,90.360001,89.650002,89.769997,88.292130,4526700
2018-08-08,89.970001,90.230003,89.370003,90.050003,88.567535,5041100
2018-08-09,89.459999,89.629997,88.760002,89.010002,88.053123,4725600
2018-08-10,88.699997,90.370003,88.650002,90.180000,89.210533,8244900
2018-08-13,90.199997,90.540001,89.370003,89.639999,88.676346,5879200
2018-08-14,89.639999,91.120003,89.629997,90.849998,89.873337,5836800
2018-08-15,90.250000,90.410004,89.669998,90.220001,89.250114,8616900
2018-08-16,100.110001,100.209999,97.910004,98.639999,97.579590,42631300
2018-08-17,97.769997,99.669998,97.610001,97.849998,96.798080,16463300
2018-08-20,97.669998,98.290001,95.949997,96.000000,94.967972,12679300
2018-08-21,95.959999,96.360001,95.360001,96.080002,95.047112,10531300
2018-08-22,96.199997,96.849998,95.230003,95.669998,94.641518,7765700
2018-08-23,95.500000,95.860001,95.059998,95.180000,94.156792,6096400
2018-08-24,95.089996,95.660004,94.349998,94.949997,93.929260,8594300
2018-08-27,95.260002,95.610001,94.290001,94.540001,93.523674,7040300
2018-08-28,94.769997,96.349998,94.529999,96.070000,95.037216,9983000
2018-08-29,96.279999,96.830002,95.529999,95.639999,94.611839,7862800
2018-08-30,95.500000,96.500000,95.449997,96.099998,95.066895,7058700
2018-08-31,96.190002,96.440002,95.110001,95.860001,94.829483,6324700
2018-09-04,95.800003,96.269997,95.239998,95.360001,94.334862,8280700
2018-09-05,95.669998,96.830002,95.360001,96.620003,95.581306,9474600
2018-09-06,96.529999,96.720001,96.010002,96.449997,95.413132,6150800
2018-09-07,95.800003,96.480003,95.639999,95.830002,94.799805,6672400
2018-09-10,96.110001,97.190002,96.089996,96.900002,95.858299,8332600
2018-09-11,97.269997,97.660004,96.489998,96.639999,95.601089,6463500
2018-09-12,96.260002,96.739998,95.930000,95.970001,94.938301,5900000
2018-09-13,95.320000,95.620003,94.910004,95.120003,94.097435,7652900
2018-09-14,94.529999,94.839996,94.349998,94.589996,93.573128,6319400
2018-09-17,94.750000,95.480003,94.370003,94.820000,93.800659,5329800
2018-09-18,94.459999,95.589996,94.150002,95.430000,94.404106,6759800
2018-09-19,95.570000,95.889999,94.879997,95.239998,94.216141,5675100
2018-09-20,95.349998,95.790001,94.949997,95.750000,94.720657,5552300
2018-09-21,95.919998,96.290001,95.629997,95.900002,94.869049,9530100
2018-09-24,95.440002,96.000000,94.860001,94.919998,93.899582,5337000
2018-09-25,95.989998,96.519997,94.989998,95.099998,94.077644,6193200
2018-09-26,95.099998,95.589996,94.519997,94.589996,93.573128,5918600
2018-09-27,94.190002,94.959999,93.820000,94.129997,93.118080,5363400
