Date,Open,High,Low,Close,Adj Close,Volume
2018-03-28,282.579987,282.579987,270.579987,274.540009,272.379089,2124000
2018-03-29,276.679993,283.880005,274.809998,280.390015,278.183075,1301500
2018-04-02,281.989990,285.570007,272.920013,275.859985,273.688721,708900
2018-04-03,278.220001,280.040009,269.019989,271.220001,269.085236,1220700
2018-04-04,263.980011,277.899994,261.880005,276.959991,274.779999,984100
2018-04-05,278.459991,282.510010,276.350006,278.070007,275.881348,838000
2018-04-06,274.209991,279.660004,270.489990,272.739990,270.593262,631500
2018-04-09,275.670013,287.589996,275.200012,280.510010,278.302124,1041700
2018-04-10,287.250000,289.440002,278.179993,282.489990,280.266510,1019000
2018-04-11,280.720001,287.010010,280.010010,281.739990,279.522430,506800
2018-04-12,275.989990,278.750000,272.209991,275.809998,273.639099,1255700
2018-04-13,277.000000,277.750000,269.859985,272.989990,270.841278,870800
2018-04-16,271.660004,275.579987,268.790009,272.679993,270.533752,724300
2018-04-17,272.000000,280.000000,271.269989,278.179993,275.990417,729500
2018-04-18,278.010010,281.940002,274.190002,277.220001,275.038025,774500
2018-04-19,275.730011,276.369995,269.750000,275.140015,272.974365,911100
2018-04-20,272.470001,272.779999,262.019989,266.299988,264.203949,1650400
2018-04-23,264.940002,268.200012,260.320007,260.779999,258.727417,894200
2018-04-24,261.970001,262.420013,251.830002,254.100006,252.099976,1543700
2018-04-25,255.860001,256.549988,248.449997,249.070007,247.109589,1186300
2018-04-26,252.899994,255.729996,250.139999,250.539993,248.567993,827000
2018-04-27,253.259995,256.000000,249.179993,253.929993,251.931305,636500
2018-04-30,255.960007,260.899994,255.509995,257.070007,255.046616,639300
2018-05-01,257.609985,262.570007,257.519989,260.950012,258.896088,488300
2018-05-02,260.350006,260.500000,254.000000,254.770004,252.764709,857800
2018-05-03,254.000000,256.140015,248.750000,249.210007,247.248474,1160300
2018-05-04,248.000000,253.309998,243.990005,251.570007,249.589905,975500
2018-05-07,253.210007,256.690002,252.759995,255.559998,253.548492,686800
2018-05-08,255.500000,259.359985,255.179993,258.160004,256.128021,702900
2018-05-09,257.929993,261.579987,257.510010,259.950012,257.903931,640800
2018-05-10,261.350006,268.070007,261.170013,266.880005,264.779388,951700
2018-05-11,269.489990,270.000000,264.480011,267.700012,265.592926,711800
2018-05-14,269.140015,271.070007,266.690002,269.549988,267.428345,992300
2018-05-15,266.850006,269.299988,261.140015,266.350006,264.253571,1050800
2018-05-16,266.529999,269.410004,263.529999,266.000000,263.906311,1815900
2018-05-17,250.860001,252.199997,240.070007,246.160004,244.222488,4957000
2018-05-18,243.220001,249.190002,243.220001,246.330002,244.391159,1096700
2018-05-21,246.899994,247.860001,231.449997,233.589996,231.751404,2187700
2018-05-22,232.470001,239.490005,232.470001,235.380005,233.527328,1367600
2018-05-23,233.000000,237.740005,230.880005,232.529999,230.699768,1136900
2018-05-24,232.089996,232.740005,222.320007,223.029999,221.274521,2095500
2018-05-25,223.929993,230.279999,223.100006,228.559998,226.761002,1616500
2018-05-29,227.149994,232.399994,227.000000,230.300003,228.487335,1643000
2018-05-30,230.380005,230.869995,224.820007,227.009995,225.223190,1131600
2018-05-31,226.350006,228.929993,225.660004,228.320007,226.752625,1046600
2018-06-01,229.300003,234.839996,228.100006,232.479996,230.884079,1084100
2018-06-04,234.669998,238.699997,233.529999,237.410004,235.780243,1283000
2018-06-05,240.000000,240.000000,235.509995,238.350006,236.713791,1100900
2018-06-06,238.089996,240.800003,234.029999,237.929993,236.296646,1078800
2018-06-07,237.470001,241.690002,237.050003,239.630005,237.985001,1076300
2018-06-08,236.800003,243.990005,233.550003,243.580002,241.907867,1182900
2018-06-11,245.279999,256.049988,244.869995,253.199997,251.461823,1989000
2018-06-12,255.699997,264.350006,255.300003,257.440002,255.672745,1859300
2018-06-13,259.010010,262.790009,252.750000,255.210007,253.458054,1071800
2018-06-14,254.449997,256.109985,251.460007,255.039993,253.289200,895900
2018-06-15,251.889999,255.729996,250.110001,254.880005,253.130295,1718200
2018-06-18,250.740005,252.940002,248.580002,252.360001,250.627625,932100
2018-06-19,242.970001,252.500000,242.720001,249.190002,247.479370,1064800
